date,currency,rate
2025-10-08,JPY,3.5900
2025-10-08,KGS,6.1900
2025-10-08,KRW,38.3400
2025-10-08,KWD,1768.8800
2025-10-08,MDL,32.5700
2025-10-08,MXN,29.4800
2025-10-08,MYR,128.5900
2025-10-08,NOK,54.4700
2025-10-08,PLN,148.6500
2025-10-08,RUB,6.6100
2025-10-08,SAR,144.4000
2025-10-08,SEK,57.7900
2025-10-08,SGD,419.1200
2025-10-08,THB,16.6600
2025-10-08,TJS,58.8700
2025-10-08,TRY,12.9900
2025-10-08,UAH,13.1100
2025-10-08,USD,541.6300
2025-10-08,UZS,4.5100
2025-10-08,XDR,739.8400
2025-10-08,ZAR,31.5200
2025-10-09,AED,147.0400
2025-10-09,AMD,14.1500
2025-10-09,AUD,355.1400
2025-10-09,AZN,318.6200
2025-10-09,BRL,100.7900
2025-10-09,BYN,159.1600
2025-10-09,CAD,387.2800
2025-10-09,CHF,675.6700
2025-10-09,CNY,75.8600
2025-10-09,CZK,25.8100
2025-10-09,DKK,84.1600
2025-10-09,EUR,628.2500
2025-10-09,GBP,724.2200
2025-10-09,GEL,201.5100
2025-10-09,HKD,69.3900
2025-10-09,HUF,16.0100
2025-10-09,INR,6.0900
2025-10-09,IRR,12.9000
2025-10-09,JPY,3.5400
2025-10-09,KGS,6.1800
2025-10-09,KRW,37.9100
2025-10-09,KWD,1768.0800
2025-10-09,MDL,32.1300
2025-10-09,MXN,29.3600
2025-10-09,MYR,128.1600
2025-10-09,NOK,54.1200
2025-10-09,PLN,147.8400
2025-10-09,RUB,6.6100
2025-10-09,SAR,143.9800
2025-10-09,SEK,57.3500
2025-10-09,SGD,417.0700
2025-10-09,THB,16.6300
2025-10-09,TJS,58.3800
2025-10-09,TRY,12.9500
2025-10-09,UAH,13.0300
2025-10-09,USD,540.0600
2025-10-09,UZS,4.4900
2025-10-09,XDR,737.7900
2025-10-09,ZAR,31.4700
2025-10-10,AED,147.4400
2025-10-10,AMD,14.1900
2025-10-10,AUD,357.1500
2025-10-10,AZN,319.4900
2025-10-10,BRL,101.5100
2025-10-10,BYN,159.6000
2025-10-10,CAD,388.2600
2025-10-10,CHF,676.5900
2025-10-10,CNY,76.0400
2025-10-10,CZK,25.8900
2025-10-10,DKK,84.2700
2025-10-10,EUR,629.1600
2025-10-10,GBP,723.8800
2025-10-10,GEL,202.0700
2025-10-10,HKD,69.6100
2025-10-10,HUF,16.0800
2025-10-10,INR,6.1000
2025-10-10,IRR,12.9000
2025-10-10,JPY,3.5500
2025-10-10,KGS,6.1900
2025-10-10,KRW,38.2000
2025-10-10,KWD,1772.9300
2025-10-10,MDL,32.2500
2025-10-10,MXN,29.5800
2025-10-10,MYR,128.5100
2025-10-10,NOK,54.1300
2025-10-10,PLN,147.9300
2025-10-10,RUB,6.6400
2025-10-10,SAR,144.3800
2025-10-10,SEK,57.2700
2025-10-10,SGD,418.0200
2025-10-10,THB,16.6300
2025-10-10,TJS,58.5400
2025-10-10,TRY,13.0000
2025-10-10,UAH,13.0500
2025-10-10,USD,541.5400
2025-10-10,UZS,4.5100
2025-10-10,XDR,738.2600
2025-10-10,ZAR,31.7000
2025-10-13,AED,146.7700
2025-10-13,AMD,14.1300
2025-10-13,AUD,353.0800
2025-10-13,AZN,318.0300
2025-10-13,BRL,100.2200
2025-10-13,BYN,158.6800
2025-10-13,CAD,384.5500
2025-10-13,CHF,668.9700
2025-10-13,CNY,75.6900
2025-10-13,CZK,25.6700
2025-10-13,DKK,83.5500
2025-10-13,EUR,623.7500
2025-10-13,GBP,714.9000
2025-10-13,GEL,201.1400
2025-10-13,HKD,69.2700
2025-10-13,HUF,15.9800
2025-10-13,INR,6.0800
2025-10-13,IRR,12.8000
2025-10-13,JPY,3.5300
2025-10-13,KGS,6.1600
2025-10-13,KRW,37.9200
2025-10-13,KWD,1755.9500
2025-10-13,MDL,32.0300
2025-10-13,MXN,29.3000
2025-10-13,MYR,127.6800
2025-10-13,NOK,53.3800
2025-10-13,PLN,146.5000
2025-10-13,RUB,6.6300
2025-10-13,SAR,143.7200
2025-10-13,SEK,56.5700
2025-10-13,SGD,415.2000
2025-10-13,THB,16.4900
2025-10-13,TJS,58.5900
2025-10-13,TRY,12.9400
2025-10-13,UAH,12.9500
2025-10-13,USD,539.0600
2025-10-13,UZS,4.4700
2025-10-13,XDR,734.6900
2025-10-13,ZAR,31.2800
2025-10-14,AED,146.4200
2025-10-14,AMD,14.0900
2025-10-14,AUD,350.5700
2025-10-14,AZN,317.2700
2025-10-14,BRL,97.2900
2025-10-14,BYN,158.3500
2025-10-14,CAD,384.0900
2025-10-14,CHF,668.9500
2025-10-14,CNY,75.4000
2025-10-14,CZK,25.6000
2025-10-14,DKK,83.4200
2025-10-14,EUR,622.9500
2025-10-14,GBP,717.2200
2025-10-14,GEL,200.7400
2025-10-14,HKD,69.1600
2025-10-14,HUF,15.9000
2025-10-14,INR,6.0700
2025-10-14,IRR,12.8000
2025-10-14,JPY,3.5300
2025-10-14,KGS,6.1500
2025-10-14,KRW,37.6800
2025-10-14,KWD,1752.7800
2025-10-14,MDL,32.0900
2025-10-14,MXN,29.1200
2025-10-14,MYR,127.2800
2025-10-14,NOK,53.3700
2025-10-14,PLN,146.2500
2025-10-14,RUB,6.6500
2025-10-14,SAR,143.4000
2025-10-14,SEK,56.5400
2025-10-14,SGD,414.2100
2025-10-14,THB,16.5400
2025-10-14,TJS,59.1000
2025-10-14,TRY,12.8700
2025-10-14,UAH,12.9200
2025-10-14,USD,537.7700
2025-10-14,UZS,4.4500
2025-10-14,XDR,731.5300
2025-10-14,ZAR,31.0600
2025-10-15,AED,146.6500
2025-10-15,AMD,14.1200
2025-10-15,AUD,347.0900
2025-10-15,AZN,317.7800
2025-10-15,BRL,98.5400
2025-10-15,BYN,158.4600
2025-10-15,CAD,382.6900
2025-10-15,CHF,670.0200
2025-10-15,CNY,75.4300
2025-10-15,CZK,25.5900
2025-10-15,DKK,83.3300
2025-10-15,EUR,622.2300
2025-10-15,GBP,714.3300
2025-10-15,GEL,201.0600
2025-10-15,HKD,69.2800
2025-10-15,HUF,15.8200
2025-10-15,INR,6.0600
2025-10-15,IRR,12.8000
2025-10-15,JPY,3.5500
2025-10-15,KGS,6.1600
2025-10-15,KRW,37.5500
2025-10-15,KWD,1754.5500
2025-10-15,MDL,32.1600
2025-10-15,MXN,28.9300
2025-10-15,MYR,127.4000
2025-10-15,NOK,52.8200
2025-10-15,PLN,145.9900
2025-10-15,RUB,6.7100
2025-10-15,SAR,143.6300
2025-10-15,SEK,56.3700
2025-10-15,SGD,413.9500
2025-10-15,THB,16.4300
2025-10-15,TJS,59.0600
2025-10-15,TRY,12.9000
2025-10-15,UAH,12.8900
2025-10-15,USD,538.6300
2025-10-15,UZS,4.4600
2025-10-15,XDR,732.7000
2025-10-15,ZAR,30.7900
2025-10-16,AED,146.9000
2025-10-16,AMD,14.1300
2025-10-16,AUD,351.6900
2025-10-16,AZN,318.3200
2025-10-16,BRL,98.4700
2025-10-16,BYN,158.6900
2025-10-16,CAD,384.3800
2025-10-16,CHF,674.2800
2025-10-16,CNY,75.7100
2025-10-16,CZK,25.8600
2025-10-16,DKK,84.0100
2025-10-16,EUR,627.3500
2025-10-16,GBP,720.8000
2025-10-16,GEL,201.4000
2025-10-16,HKD,69.4200
2025-10-16,HUF,16.0700
2025-10-16,INR,6.1300
2025-10-16,IRR,12.8000
2025-10-16,JPY,3.5700
2025-10-16,KGS,6.1700
2025-10-16,KRW,37.9200
2025-10-16,KWD,1758.4400
2025-10-16,MDL,32.1700
2025-10-16,MXN,29.2400
2025-10-16,MYR,127.5900
2025-10-16,NOK,53.4900
2025-10-16,PLN,147.3600
2025-10-16,RUB,6.8400
2025-10-16,SAR,143.8700
2025-10-16,SEK,56.9100
2025-10-16,SGD,416.4200
2025-10-16,THB,16.5800
2025-10-16,TJS,58.7800
2025-10-16,TRY,12.9000
2025-10-16,UAH,12.9300
2025-10-16,USD,539.5600
2025-10-16,UZS,4.4300
2025-10-16,XDR,733.5800
2025-10-16,ZAR,31.2000
2025-10-17,AED,146.4300
2025-10-17,AMD,14.0900
2025-10-17,AUD,349.9700
2025-10-17,AZN,317.3100
2025-10-17,BRL,98.6900
2025-10-17,BYN,158.1800
2025-10-17,CAD,383.1000
2025-10-17,CHF,674.8300
2025-10-17,CNY,75.4800
2025-10-17,CZK,25.8200
2025-10-17,DKK,83.9400
2025-10-17,EUR,626.8500
2025-10-17,GBP,722.4300
2025-10-17,GEL,200.8400
2025-10-17,HKD,69.2000
2025-10-17,HUF,16.0900
2025-10-17,INR,6.1200
2025-10-17,IRR,12.8000
2025-10-17,JPY,3.5600
2025-10-17,KGS,6.1500
2025-10-17,KRW,37.9700
2025-10-17,KWD,1759.0800
2025-10-17,MDL,32.1900
2025-10-17,MXN,29.2100
2025-10-17,MYR,127.3000
2025-10-17,NOK,53.4300
2025-10-17,PLN,147.5300
2025-10-17,RUB,6.7900
2025-10-17,SAR,143.4100
2025-10-17,SEK,56.9700
2025-10-17,SGD,415.2900
2025-10-17,THB,16.5300
2025-10-17,TJS,58.7800
2025-10-17,TRY,12.8800
2025-10-17,UAH,12.9200
2025-10-17,USD,537.8400
2025-10-17,UZS,4.4200
2025-10-17,XDR,733.4900
2025-10-17,ZAR,31.1000
2025-10-20,AED,146.0200
2025-10-20,AMD,14.0800
2025-10-20,AUD,347.3700
2025-10-20,AZN,316.4100
2025-10-20,BRL,98.5100
2025-10-20,BYN,157.7400
2025-10-20,CAD,382.2100
2025-10-20,CHF,679.0600
2025-10-20,CNY,75.2700
2025-10-20,CZK,25.8200
2025-10-20,DKK,83.9500
2025-10-20,EUR,626.9000
2025-10-20,GBP,720.4400
2025-10-20,GEL,200.4200
2025-10-20,HKD,69.0500
2025-10-20,HUF,16.0400
2025-10-20,INR,6.0900
2025-10-20,IRR,12.8000
2025-10-20,JPY,3.5800
2025-10-20,KGS,6.1300
2025-10-20,KRW,37.7000
2025-10-20,KWD,1754.5700
2025-10-20,MDL,32.1200
2025-10-20,MXN,28.9800
2025-10-20,MYR,126.9700
2025-10-20,NOK,53.2800
2025-10-20,PLN,147.4300
2025-10-20,RUB,6.6000
2025-10-20,SAR,143.0000
2025-10-20,SEK,56.7400
2025-10-20,SGD,414.4000
2025-10-20,THB,16.4100
2025-10-20,TJS,58.6100
2025-10-20,TRY,12.8400
2025-10-20,UAH,12.8500
2025-10-20,USD,536.3200
2025-10-20,UZS,4.4300
2025-10-20,XDR,732.4300
2025-10-20,ZAR,30.7900
2025-10-21,AED,146.5100
2025-10-21,AMD,14.1000
2025-10-21,AUD,349.1900
2025-10-21,AZN,317.4700
2025-10-21,BRL,99.5800
2025-10-21,BYN,158.1700
2025-10-21,CAD,383.4900
2025-10-21,CHF,678.9300
2025-10-21,CNY,75.5600
2025-10-21,CZK,25.8200
2025-10-21,DKK,83.9700
2025-10-21,EUR,627.0200
2025-10-21,GBP,721.5700
2025-10-21,GEL,200.7900
2025-10-21,HKD,69.2600
2025-10-21,HUF,16.1000
2025-10-21,INR,6.1200
2025-10-21,IRR,12.8000
2025-10-21,JPY,3.5700
2025-10-21,KGS,6.1500
2025-10-21,KRW,37.8400
2025-10-21,KWD,1758.6800
2025-10-21,MDL,31.9400
2025-10-21,MXN,29.2600
2025-10-21,MYR,127.4000
2025-10-21,NOK,53.4700
2025-10-21,PLN,147.7500
2025-10-21,RUB,6.6500
2025-10-21,SAR,143.4800
2025-10-21,SEK,57.0600
2025-10-21,SGD,415.7600
2025-10-21,THB,16.4500
2025-10-21,TJS,58.8100
2025-10-21,TRY,12.8300
2025-10-21,UAH,12.8900
2025-10-21,USD,538.1200
2025-10-21,UZS,4.4700
2025-10-21,XDR,735.9700
2025-10-21,ZAR,31.0400
2025-10-22,AED,146.6300
2025-10-22,AMD,14.1000
2025-10-22,AUD,349.3600
2025-10-22,AZN,317.7300
2025-10-22,BRL,100.2300
2025-10-22,BYN,158.3500
2025-10-22,CAD,383.2900
2025-10-22,CHF,677.9500
2025-10-22,CNY,75.6500
2025-10-22,CZK,25.7400
2025-10-22,DKK,83.7800
2025-10-22,EUR,625.6500
2025-10-22,GBP,720.7500
2025-10-22,GEL,201.1800
2025-10-22,HKD,69.3000
2025-10-22,HUF,16.0800
2025-10-22,INR,6.1200
2025-10-22,IRR,12.8000
2025-10-22,JPY,3.5500
2025-10-22,KGS,6.1600
2025-10-22,KRW,37.6300
2025-10-22,KWD,1758.2200
2025-10-22,MDL,32.0400
2025-10-22,MXN,29.2500
2025-10-22,MYR,127.4400
2025-10-22,NOK,53.5700
2025-10-22,PLN,147.6600
2025-10-22,RUB,6.6200
2025-10-22,SAR,143.6000
2025-10-22,SEK,57.2200
2025-10-22,SGD,415.1700
2025-10-22,THB,16.4600
2025-10-22,TJS,59.1800
2025-10-22,TRY,12.8300
2025-10-22,UAH,12.9000
2025-10-22,USD,538.5600
2025-10-22,UZS,4.4900
2025-10-22,XDR,735.5000
2025-10-22,ZAR,31.1400
2025-10-23,AED,146.6200
2025-10-23,AMD,14.1200
2025-10-23,AUD,349.2400
2025-10-23,AZN,317.7200
2025-10-23,BRL,99.9500
2025-10-23,BYN,158.3400
2025-10-23,CAD,384.1400
2025-10-23,CHF,675.8700
2025-10-23,CNY,75.5900
2025-10-23,CZK,25.6800
2025-10-23,DKK,83.5400
2025-10-23,EUR,623.9400
2025-10-23,GBP,716.7800
2025-10-23,GEL,201.0900
2025-10-23,HKD,69.3100
2025-10-23,HUF,16.0500
2025-10-23,INR,6.1400
2025-10-23,IRR,12.8000
2025-10-23,JPY,3.5500
2025-10-23,KGS,6.1600
2025-10-23,KRW,37.6200
2025-10-23,KWD,1756.6300
2025-10-23,MDL,31.8700
2025-10-23,MXN,29.2700
2025-10-23,MYR,127.3700
2025-10-23,NOK,53.5900
2025-10-23,PLN,147.4500
2025-10-23,RUB,6.5900
2025-10-23,SAR,143.6000
2025-10-23,SEK,57.0600
2025-10-23,SGD,414.5400
2025-10-23,THB,16.3800
2025-10-23,TJS,58.8600
2025-10-23,TRY,12.8300
2025-10-23,UAH,12.8900
2025-10-23,USD,538.5300
2025-10-23,UZS,4.5100
2025-10-23,XDR,734.3100
2025-10-23,ZAR,30.8300
2025-10-24,AED,146.5100
2025-10-24,AMD,14.1100
2025-10-24,AUD,349.9900
2025-10-24,AZN,317.4700
2025-10-24,BRL,99.6400
2025-10-24,BYN,158.1700
2025-10-24,CAD,384.5000
2025-10-24,CHF,674.1500
2025-10-24,CNY,75.5300
2025-10-24,CZK,25.6600
2025-10-24,DKK,83.4800
2025-10-24,EUR,623.5100
2025-10-24,GBP,717.5700
2025-10-24,GEL,200.2600
2025-10-24,HKD,69.2500
2025-10-24,HUF,15.9700
2025-10-24,INR,6.1200
2025-10-24,IRR,12.8000
2025-10-24,JPY,3.5200
2025-10-24,KGS,6.1500
2025-10-24,KRW,37.3600
2025-10-24,KWD,1755.3700
2025-10-24,MDL,31.8000
2025-10-24,MXN,29.2300
2025-10-24,MYR,127.3000
2025-10-24,NOK,53.8500
2025-10-24,PLN,147.2900
2025-10-24,RUB,6.6100
2025-10-24,SAR,143.4800
2025-10-24,SEK,57.1200
2025-10-24,SGD,414.0300
2025-10-24,THB,16.4200
2025-10-24,TJS,58.4900
2025-10-24,TRY,12.8200
2025-10-24,UAH,12.8400
2025-10-24,USD,538.1100
2025-10-24,UZS,4.4700
2025-10-24,XDR,732.7200
2025-10-24,ZAR,31.0000
2025-10-27,AED,146.5100
2025-10-27,AMD,14.1000
2025-10-27,AUD,349.5700
2025-10-27,AZN,317.4800
2025-10-27,BRL,100.0300
2025-10-27,BYN,158.1800
2025-10-27,CAD,383.7500
2025-10-27,CHF,675.7900
2025-10-27,CNY,75.5600
2025-10-27,CZK,25.6900
2025-10-27,DKK,83.6700
2025-10-27,EUR,624.8800
2025-10-27,GBP,716.5200
2025-10-27,GEL,200.6500
2025-10-27,HKD,69.2600
2025-10-27,HUF,16.0400
2025-10-27,INR,6.1300
2025-10-27,IRR,12.8000
2025-10-27,JPY,3.5200
2025-10-27,KGS,6.1500
2025-10-27,KRW,37.3900
2025-10-27,KWD,1754.9200
2025-10-27,MDL,31.7300
2025-10-27,MXN,29.2600
2025-10-27,MYR,127.5200
2025-10-27,NOK,53.7800
2025-10-27,PLN,147.3400
2025-10-27,RUB,6.6400
2025-10-27,SAR,143.5000
2025-10-27,SEK,57.3200
2025-10-27,SGD,414.1100
2025-10-27,THB,16.4300
2025-10-27,TJS,58.1800
2025-10-27,TRY,12.8500
2025-10-27,UAH,12.8000
2025-10-27,USD,538.1300
2025-10-27,UZS,4.4600
2025-10-27,XDR,732.6300
2025-10-27,ZAR,31.0200
2025-10-28,AED,146.5100
2025-10-28,AMD,14.1000
2025-10-28,AUD,349.5700
2025-10-28,AZN,317.4800
2025-10-28,BRL,100.0300
2025-10-28,BYN,158.1800
2025-10-28,CAD,383.7500
2025-10-28,CHF,675.7900
2025-10-28,CNY,75.5600
2025-10-28,CZK,25.6900
2025-10-28,DKK,83.6700
2025-10-28,EUR,624.8800
2025-10-28,GBP,716.5200
2025-10-28,GEL,200.6500
2025-10-28,HKD,69.2600
2025-10-28,HUF,16.0400
2025-10-28,INR,6.1300
2025-10-28,IRR,12.8000
2025-10-28,JPY,3.5200
2025-10-28,KGS,6.1500
2025-10-28,KRW,37.3900
2025-10-28,KWD,1754.9200
2025-10-28,MDL,31.7300
2025-10-28,MXN,29.2600
2025-10-28,MYR,127.5200
2025-10-28,NOK,53.7800
2025-10-28,PLN,147.3400
2025-10-28,RUB,6.6400
2025-10-28,SAR,143.5000
2025-10-28,SEK,57.3200
2025-10-28,SGD,414.1100
2025-10-28,THB,16.4300
2025-10-28,TJS,58.1800
2025-10-28,TRY,12.8500
2025-10-28,UAH,12.8000
2025-10-28,USD,538.1300
2025-10-28,UZS,4.4600
2025-10-28,XDR,732.6300
2025-10-28,ZAR,31.0200
2025-10-29,AED,145.8900
2025-10-29,AMD,14.0400
2025-10-29,AUD,351.4500
2025-10-29,AZN,316.1200
2025-10-29,BRL,99.6500
2025-10-29,BYN,157.5000
2025-10-29,CAD,382.9300
2025-10-29,CHF,675.2700
2025-10-29,CNY,75.4700
2025-10-29,CZK,25.7100
2025-10-29,DKK,83.6800
2025-10-29,EUR,624.9400
2025-10-29,GBP,713.8900
2025-10-29,GEL,199.4200
2025-10-29,HKD,68.9600
2025-10-29,HUF,16.0900
2025-10-29,INR,6.0700
2025-10-29,IRR,12.8000
2025-10-29,JPY,3.5300
2025-10-29,KGS,6.1300
2025-10-29,KRW,37.3400
2025-10-29,KWD,1748.4500
2025-10-29,MDL,31.8000
2025-10-29,MXN,29.0700
2025-10-29,MYR,127.7300
2025-10-29,NOK,53.5900
2025-10-29,PLN,147.5300
2025-10-29,RUB,6.6900
2025-10-29,SAR,142.8900
2025-10-29,SEK,57.2100
2025-10-29,SGD,414.0200
2025-10-29,THB,16.5300
2025-10-29,TJS,58.3700
2025-10-29,TRY,12.7700
2025-10-29,UAH,12.7300
2025-10-29,USD,535.8300
2025-10-29,UZS,4.4700
2025-10-29,XDR,731.0400
2025-10-29,ZAR,31.0900
2025-10-30,AED,144.3700
2025-10-30,AMD,13.8900
2025-10-30,AUD,349.9500
2025-10-30,AZN,312.7700
2025-10-30,BRL,98.9400
2025-10-30,BYN,155.8300
2025-10-30,CAD,380.4400
2025-10-30,CHF,666.1000
2025-10-30,CNY,74.6700
2025-10-30,CZK,25.4000
2025-10-30,DKK,82.6900
2025-10-30,EUR,617.4700
2025-10-30,GBP,700.6500
2025-10-30,GEL,197.4500
2025-10-30,HKD,68.2300
2025-10-30,HUF,15.9100
2025-10-30,INR,6.0100
2025-10-30,IRR,12.6000
2025-10-30,JPY,3.4800
2025-10-30,KGS,6.0600
2025-10-30,KRW,37.3500
2025-10-30,KWD,1728.6700
2025-10-30,MDL,31.4400
2025-10-30,MXN,28.7600
2025-10-30,MYR,126.6800
2025-10-30,NOK,53.0700
2025-10-30,PLN,145.7100
2025-10-30,RUB,6.6400
2025-10-30,SAR,141.3700
2025-10-30,SEK,56.6700
2025-10-30,SGD,409.6700
2025-10-30,THB,16.4300
2025-10-30,TJS,58.1300
2025-10-30,TRY,12.6400
2025-10-30,UAH,12.6100
2025-10-30,USD,530.1500
2025-10-30,UZS,4.4400
2025-10-30,XDR,723.6000
2025-10-30,ZAR,31.0100
